show_id,tipo,pais
TV_272486,Serie,Thailand
TV_272486,Serie,South Korea
TV_207718,Serie,United Kingdom
TV_207718,Serie,United States of America
TV_258963,Serie,Taiwan
TV_254263,Serie,Japan
TV_234590,Serie,South Korea
TV_209173,Serie,South Korea
TV_262830,Serie,China
TV_235997,Serie,Canada
TV_235997,Serie,Ireland
TV_210684,Serie,United States of America
TV_260264,Serie,South Korea
TV_260264,Serie,United States of America
TV_241743,Serie,Japan
TV_250783,Serie,Japan
TV_244525,Serie,Spain
TV_209750,Serie,South Korea
TV_243086,Serie,China
TV_250060,Serie,China
TV_278428,Serie,Philippines
TV_279257,Serie,Belgium
TV_279914,Serie,Slovakia
TV_280829,Serie,Hungary
TV_273050,Serie,Portugal
TV_216082,Serie,United States of America
TV_207332,Serie,Japan
TV_245927,Serie,United States of America
TV_284219,Serie,United States of America
TV_233742,Serie,South Korea
TV_248982,Serie,Germany
TV_208851,Serie,United Kingdom
TV_283216,Serie,India
TV_259015,Serie,South Korea
TV_278421,Serie,Japan
TV_246025,Serie,Mexico
TV_202555,Serie,United States of America
TV_281999,Serie,United States of America
TV_138503,Serie,United States of America
TV_257790,Serie,Japan
TV_248244,Serie,South Korea
TV_259288,Serie,South Korea
TV_283593,Serie,Hong Kong
TV_114500,Serie,United States of America
TV_256128,Serie,China
TV_245472,Serie,Hong Kong
TV_271076,Serie,Egypt
TV_250307,Serie,United States of America
TV_246381,Serie,United Kingdom
TV_246381,Serie,United States of America
TV_158596,Serie,Brazil
TV_271309,Serie,South Korea
TV_259453,Serie,United States of America
TV_215866,Serie,United States of America
TV_217553,Serie,South Korea
TV_270474,Serie,Japan
TV_233347,Serie,South Korea
TV_228878,Serie,United States of America
TV_240456,Serie,France
TV_240456,Serie,Italy
TV_270487,Serie,Japan
TV_243081,Serie,China
TV_261298,Serie,Japan
TV_249545,Serie,Japan
TV_258994,Serie,Japan
TV_249964,Serie,Japan
TV_224021,Serie,Norway
TV_224021,Serie,Sweden
TV_236457,Serie,Thailand
TV_233860,Serie,China
TV_239362,Serie,Germany
TV_247723,Serie,United States of America
TV_241501,Serie,Australia
TV_230127,Serie,Poland
TV_276204,Serie,Japan
TV_279283,Serie,Sweden
TV_214787,Serie,Argentina
TV_274186,Serie,Portugal
TV_249031,Serie,Japan
TV_249882,Serie,Japan
TV_243881,Serie,United States of America
TV_243881,Serie,Canada
TV_243881,Serie,Greece
TV_284441,Serie,Mexico
TV_247367,Serie,Japan
TV_247367,Serie,China
TV_262141,Serie,Japan
TV_262141,Serie,China
TV_261301,Serie,Japan
TV_282620,Serie,China
TV_232342,Serie,United Kingdom
TV_244623,Serie,United States of America
TV_280043,Serie,Mexico
TV_281371,Serie,United Kingdom
TV_282792,Serie,Thailand
TV_253370,Serie,Poland
TV_244243,Serie,United Kingdom
TV_244243,Serie,United States of America
TV_246929,Serie,Spain
TV_236429,Serie,United States of America
TV_254821,Serie,China
TV_245561,Serie,Japan
TV_261745,Serie,Japan
TV_283411,Serie,Thailand
TV_273048,Serie,Japan
TV_273134,Serie,China
TV_252774,Serie,China
TV_243964,Serie,South Korea
TV_254391,Serie,South Korea
TV_237529,Serie,Japan
TV_248361,Serie,United States of America
TV_276253,Serie,Japan
TV_258912,Serie,Japan
TV_200794,Serie,South Korea
TV_261148,Serie,Japan
TV_247859,Serie,Japan
TV_279231,Serie,United Kingdom
TV_277805,Serie,Romania
TV_281264,Serie,Philippines
TV_247830,Serie,India
TV_283579,Serie,South Africa
TV_253797,Serie,Japan
TV_253736,Serie,Netherlands
TV_283917,Serie,Colombia
TV_250994,Serie,Japan
TV_279868,Serie,Japan
TV_276051,Serie,Thailand
TV_243512,Serie,China
TV_261311,Serie,Japan
TV_154822,Serie,South Korea
TV_274580,Serie,Japan
TV_238680,Serie,China
TV_255351,Serie,Canada
TV_255351,Serie,France
TV_255351,Serie,St. Pierre and Miquelon
TV_212333,Serie,Italy
TV_212333,Serie,United Kingdom
TV_237329,Serie,Thailand
TV_273051,Serie,Japan
TV_278877,Serie,Italy
TV_242871,Serie,Spain
TV_258228,Serie,Japan
TV_281500,Serie,Spain
TV_260664,Serie,Egypt
TV_274662,Serie,Egypt
TV_276068,Serie,Egypt
TV_260608,Serie,Egypt
TV_260605,Serie,Egypt
TV_260606,Serie,Egypt
TV_284659,Serie,Saudi Arabia
TV_284659,Serie,Egypt
TV_281420,Serie,Lebanon
TV_274176,Serie,Egypt
TV_228264,Serie,Norway
TV_283747,Serie,United Arab Emirates
TV_276069,Serie,Egypt
TV_276514,Serie,Egypt
TV_271790,Serie,Egypt
TV_283982,Serie,Syrian Arab Republic
TV_280906,Serie,Japan
TV_233325,Serie,United Kingdom
TV_283986,Serie,Syrian Arab Republic
TV_262303,Serie,Egypt
TV_260822,Serie,Japan
TV_282561,Serie,Lebanon
TV_283739,Serie,Egypt
TV_283744,Serie,Egypt
TV_125553,Serie,Iraq
TV_283725,Serie,Syrian Arab Republic
TV_254653,Serie,United States of America
TV_278378,Serie,Japan
TV_283980,Serie,Syrian Arab Republic
TV_280023,Serie,Iraq
TV_283738,Serie,United Arab Emirates
TV_282922,Serie,Kuwait
TV_284204,Serie,Canada
TV_279644,Serie,United States of America
TV_246212,Serie,United Kingdom
TV_246212,Serie,United States of America
TV_254477,Serie,China
TV_283091,Serie,Egypt
TV_283732,Serie,Egypt
TV_278404,Serie,Turkey
TV_242867,Serie,United States of America
TV_251750,Serie,United Kingdom
TV_273701,Serie,China
TV_276903,Serie,Japan
TV_233100,Serie,South Korea
TV_248330,Serie,United Kingdom
TV_248330,Serie,United States of America
TV_241274,Serie,United Kingdom
TV_241274,Serie,United States of America
TV_245773,Serie,United Kingdom
TV_283726,Serie,Egypt
TV_252621,Serie,Thailand
TV_239006,Serie,South Korea
TV_238618,Serie,China
TV_283843,Serie,China
TV_283646,Serie,South Korea
TV_271890,Serie,South Korea
TV_247195,Serie,Taiwan
TV_247195,Serie,Macao
TV_247833,Serie,India
TV_280409,Serie,Argentina
TV_280409,Serie,Spain
TV_279339,Serie,India
TV_261600,Serie,China
TV_278639,Serie,United States of America
TV_283197,Serie,United States of America
TV_280694,Serie,Egypt
TV_278969,Serie,China
TV_259454,Serie,United States of America
TV_256744,Serie,Japan
TV_283846,Serie,Lithuania
TV_248752,Serie,Australia
TV_248752,Serie,United Kingdom
TV_248752,Serie,United States of America
TV_281666,Serie,United States of America
TV_245876,Serie,Japan
TV_246770,Serie,United Kingdom
TV_241816,Serie,France
TV_275998,Serie,Japan
TV_261217,Serie,Mexico
TV_226346,Serie,United States of America
TV_255055,Serie,United States of America
TV_262707,Serie,Thailand
TV_270851,Serie,China
TV_279356,Serie,South Africa
TV_280872,Serie,Poland
TV_280110,Serie,Japan
TV_221819,Serie,Taiwan
TV_258680,Serie,Japan
TV_248311,Serie,United States of America
TV_280538,Serie,United States of America
TV_260471,Serie,United States of America
TV_230365,Serie,Spain
TV_256216,Serie,United States of America
TV_242731,Serie,United States of America
TV_226103,Serie,South Korea
TV_277217,Serie,Japan
TV_282756,Serie,United States of America
TV_282756,Serie,United Kingdom
TV_239137,Serie,Japan
TV_276257,Serie,South Korea
TV_260758,Serie,Egypt
TV_284640,Serie,Turkey
TV_273991,Serie,Czech Republic
TV_282559,Serie,Thailand
TV_256725,Serie,South Korea
TV_275648,Serie,Japan
TV_284857,Serie,China
TV_248831,Serie,Egypt
TV_246093,Serie,Thailand
TV_219246,Serie,South Korea
TV_239017,Serie,Taiwan
TV_255234,Serie,United Kingdom
TV_282786,Serie,Iran
TV_276553,Serie,United States of America
TV_236330,Serie,Spain
TV_236330,Serie,United States of America
TV_241509,Serie,Thailand
TV_282201,Serie,United Kingdom
TV_279740,Serie,Vietnam
TV_209876,Serie,United States of America
TV_242054,Serie,United States of America
TV_284792,Serie,Colombia
TV_255369,Serie,China
TV_249127,Serie,United Kingdom
TV_281793,Serie,South Korea
TV_240630,Serie,Slovakia
TV_255355,Serie,United Kingdom
TV_239615,Serie,United Kingdom
TV_281321,Serie,Canada
TV_281441,Serie,United Kingdom
TV_282247,Serie,India
TV_284194,Serie,United Kingdom
TV_244321,Serie,United Kingdom
TV_256050,Serie,South Korea
TV_247767,Serie,United States of America
TV_283486,Serie,Poland
TV_282479,Serie,Spain
TV_279412,Serie,Japan
TV_248467,Serie,Thailand
TV_278704,Serie,Japan
TV_282692,Serie,United Kingdom
TV_278339,Serie,Japan
TV_284787,Serie,United Kingdom
TV_243083,Serie,China
TV_254318,Serie,United States of America
TV_230775,Serie,South Korea
TV_283760,Serie,India
TV_284226,Serie,United Kingdom
TV_283287,Serie,Japan
TV_284019,Serie,Serbia
TV_271264,Serie,Japan
TV_284020,Serie,Slovakia
TV_255697,Serie,South Korea
TV_225399,Serie,Italy
TV_225399,Serie,United Kingdom
TV_262664,Serie,Taiwan
TV_284853,Serie,Thailand
TV_229513,Serie,Spain
TV_243790,Serie,Spain
TV_283160,Serie,United Kingdom
TV_278919,Serie,Japan
TV_282006,Serie,Portugal
TV_279044,Serie,Japan
TV_284176,Serie,United Kingdom
TV_281583,Serie,China
TV_277900,Serie,Japan
TV_226362,Serie,Argentina
TV_279603,Serie,United Kingdom
TV_284687,Serie,Philippines
TV_279455,Serie,Iraq
TV_249756,Serie,India
TV_271501,Serie,Egypt
TV_278417,Serie,Japan
TV_282956,Serie,Germany
TV_283812,Serie,Portugal
TV_283809,Serie,Japan
TV_280976,Serie,United States of America
TV_282727,Serie,Canada
TV_282727,Serie,United States of America
TV_281199,Serie,China
TV_271406,Serie,India
TV_274677,Serie,Australia
TV_282212,Serie,United Kingdom
TV_280053,Serie,Japan
TV_257942,Serie,France
TV_257942,Serie,Ireland
TV_283085,Serie,Mexico
TV_283085,Serie,Argentina
TV_255247,Serie,France
TV_281463,Serie,Malta
TV_282780,Serie,South Korea
TV_278324,Serie,China
TV_278264,Serie,Japan
TV_279105,Serie,Netherlands
TV_279720,Serie,Japan
TV_232610,Serie,China
TV_207411,Serie,United States of America
TV_279299,Serie,United States of America
TV_246357,Serie,Russia
TV_283645,Serie,South Korea
TV_278132,Serie,Japan
TV_220377,Serie,Turkey
TV_282846,Serie,United States of America
TV_282846,Serie,Spain
TV_282846,Serie,France
TV_282846,Serie,Serbia
TV_282846,Serie,Canada
TV_284560,Serie,Germany
TV_275905,Serie,Germany
TV_253977,Serie,Canada
TV_253977,Serie,United States of America
TV_283620,Serie,Saudi Arabia
TV_250703,Serie,Russia
TV_244628,Serie,United States of America
TV_275179,Serie,China
TV_279411,Serie,Japan
TV_283650,Serie,South Korea
TV_228672,Serie,United States of America
TV_281291,Serie,Canada
TV_255728,Serie,United States of America
TV_281170,Serie,Philippines
TV_250860,Serie,South Korea
TV_229213,Serie,China
TV_216412,Serie,United States of America
TV_238738,Serie,Poland
TV_252174,Serie,United States of America
TV_253410,Serie,United States of America
TV_283286,Serie,Spain
TV_283022,Serie,Vietnam
TV_281572,Serie,Spain
TV_284412,Serie,United States of America
TV_284412,Serie,Canada
TV_282224,Serie,Turkey
TV_274181,Serie,Egypt
TV_280596,Serie,Thailand
TV_221074,Serie,Iraq
TV_270671,Serie,China
TV_229711,Serie,United States of America
TV_278867,Serie,Japan
TV_281750,Serie,United Arab Emirates
TV_241114,Serie,United Kingdom
TV_241114,Serie,United States of America
TV_279545,Serie,Iraq
TV_284506,Serie,Australia
TV_282389,Serie,South Korea
TV_283655,Serie,Australia
TV_283640,Serie,Denmark
TV_225190,Serie,United States of America
TV_284759,Serie,Spain
TV_279836,Serie,United States of America
TV_248698,Serie,United Kingdom
TV_263139,Serie,China
TV_262982,Serie,Egypt
TV_241609,Serie,United States of America
TV_256110,Serie,France
TV_283975,Serie,Syrian Arab Republic
TV_224733,Serie,South Korea
TV_283833,Serie,Philippines
TV_250306,Serie,France
TV_261747,Serie,Egypt
TV_249755,Serie,India
TV_249042,Serie,United Kingdom
TV_249042,Serie,United States of America
TV_283272,Serie,United States of America
TV_241405,Serie,United States of America
TV_278922,Serie,Japan
TV_277815,Serie,Japan
TV_283274,Serie,United States of America
TV_242706,Serie,United Kingdom
TV_282623,Serie,Norway
TV_284121,Serie,New Zealand
TV_271163,Serie,Egypt
TV_138505,Serie,United States of America
TV_283602,Serie,Morocco
TV_245079,Serie,South Korea
TV_231003,Serie,Japan
TV_231003,Serie,United States of America
TV_283186,Serie,United States of America
TV_277901,Serie,Japan
TV_220041,Serie,South Korea
TV_241594,Serie,China
TV_281399,Serie,South Africa
TV_283993,Serie,China
TV_283563,Serie,Iran
TV_282907,Serie,China
TV_279413,Serie,Japan
TV_284598,Serie,Portugal
TV_284602,Serie,South Korea
TV_281735,Serie,Iran
TV_282298,Serie,Iraq
TV_279937,Serie,United States of America
TV_281444,Serie,Spain
TV_220956,Serie,Iraq
TV_283484,Serie,Poland
TV_283269,Serie,United States of America
TV_277848,Serie,Japan
TV_285041,Serie,Egypt
TV_283974,Serie,Syrian Arab Republic
TV_271311,Serie,Spain
TV_284416,Serie,United States of America
TV_284416,Serie,Mexico
TV_280853,Serie,China
TV_237075,Serie,Thailand
TV_283647,Serie,South Korea
TV_257945,Serie,United Kingdom
TV_282693,Serie,Syrian Arab Republic
TV_272059,Serie,China
TV_272059,Serie,Japan
TV_284984,Serie,Morocco
TV_281545,Serie,Japan
TV_282031,Serie,China
TV_282483,Serie,Norway
TV_249023,Serie,Canada
TV_280437,Serie,Netherlands
TV_273628,Serie,Serbia
TV_234820,Serie,France
TV_253030,Serie,Germany
TV_259188,Serie,China
TV_122781,Serie,France
TV_282651,Serie,Japan
TV_281449,Serie,Canada
TV_261551,Serie,Sweden
TV_283270,Serie,France
TV_281280,Serie,Turkey
TV_284708,Serie,Norway
TV_263050,Serie,China
TV_235930,Serie,Japan
TV_235930,Serie,South Korea
TV_284966,Serie,Iraq
TV_279739,Serie,Canada
TV_284146,Serie,Finland
TV_277942,Serie,China
TV_251907,Serie,France
TV_251907,Serie,Belgium
TV_282405,Serie,United States of America
TV_284600,Serie,Netherlands
TV_241275,Serie,Australia
TV_241275,Serie,United States of America
TV_281659,Serie,Sweden
TV_283209,Serie,Iran
TV_241554,Serie,United States of America
TV_277811,Serie,Japan
TV_243477,Serie,United Kingdom
TV_243477,Serie,United States of America
TV_251407,Serie,Spain
TV_270855,Serie,China
TV_280901,Serie,Spain
TV_284169,Serie,United States of America
TV_274379,Serie,Sweden
TV_274379,Serie,United States of America
TV_282062,Serie,Philippines
TV_248830,Serie,United States of America
TV_284908,Serie,Denmark
TV_280156,Serie,Japan
TV_283141,Serie,United States of America
TV_138764,Serie,Colombia
TV_283358,Serie,South Korea
TV_261834,Serie,China
TV_114471,Serie,United States of America
TV_280689,Serie,India
TV_283252,Serie,United States of America
TV_237327,Serie,Thailand
TV_280651,Serie,Japan
TV_282670,Serie,United States of America
TV_257885,Serie,Italy
TV_236855,Serie,France
TV_236855,Serie,Switzerland
TV_258003,Serie,France
TV_280016,Serie,South Korea
TV_243217,Serie,United States of America
TV_283208,Serie,United Kingdom
TV_283451,Serie,Germany
TV_279605,Serie,Thailand
TV_255478,Serie,Portugal
TV_284215,Serie,Finland
TV_283322,Serie,China
TV_284517,Serie,China
TV_238339,Serie,Australia
TV_279379,Serie,United States of America
TV_283648,Serie,South Korea
TV_252630,Serie,United Kingdom
TV_282632,Serie,Netherlands
TV_280758,Serie,Japan
TV_283544,Serie,Iran
TV_272945,Serie,China
TV_283534,Serie,United States of America
TV_279138,Serie,United Kingdom
TV_231280,Serie,South Korea
TV_221436,Serie,Taiwan
TV_273970,Serie,Czech Republic
TV_284483,Serie,Saudi Arabia
TV_262871,Serie,China
TV_237660,Serie,France
TV_265226,Serie,Russia
TV_278847,Serie,Thailand
TV_278338,Serie,Japan
TV_282215,Serie,Spain
TV_157205,Serie,United States of America
TV_283367,Serie,United States of America
TV_279055,Serie,Norway
TV_278920,Serie,Japan
TV_234456,Serie,United Kingdom
TV_284198,Serie,Finland
TV_279142,Serie,Indonesia
TV_279142,Serie,South Korea
TV_241388,Serie,United States of America
TV_281703,Serie,Thailand
TV_262902,Serie,China
TV_285077,Serie,United Kingdom
TV_285065,Serie,Egypt
TV_285061,Serie,Egypt
TV_285060,Serie,Egypt
TV_285059,Serie,Egypt
TV_271003,Serie,Japan
TV_258927,Serie,United States of America
TV_279415,Serie,Japan
TV_249043,Serie,France
TV_284111,Serie,New Zealand
TV_259525,Serie,Egypt
TV_281601,Serie,China
TV_283327,Serie,Indonesia
TV_251983,Serie,France
TV_251983,Serie,Belgium
TV_251983,Serie,United States of America
TV_277406,Serie,Indonesia
TV_250020,Serie,Russia
TV_258982,Serie,Spain
TV_284507,Serie,India
TV_278654,Serie,Japan
TV_261798,Serie,Belgium
TV_278418,Serie,Japan
TV_239286,Serie,United States of America
TV_227101,Serie,Canada
TV_227101,Serie,United States of America
TV_274869,Serie,United States of America
TV_254853,Serie,Japan
TV_283852,Serie,Netherlands
TV_283526,Serie,Russia
TV_284731,Serie,India
TV_281358,Serie,Canada
TV_284842,Serie,United Kingdom
TV_254259,Serie,Iraq
TV_271050,Serie,Hungary
TV_259200,Serie,Spain
TV_225034,Serie,Brazil
TV_260658,Serie,Egypt
TV_263190,Serie,Egypt
TV_278067,Serie,Egypt
TV_285129,Serie,Italy
TV_277800,Serie,Egypt
TV_261573,Serie,Egypt
TV_271644,Serie,Egypt
TV_271181,Serie,Egypt
TV_282275,Serie,Japan
TV_282209,Serie,South Korea
TV_255298,Serie,South Korea
TV_273059,Serie,Egypt
TV_281099,Serie,Philippines
TV_261363,Serie,United States of America
TV_262267,Serie,United Kingdom
TV_282968,Serie,India
TV_231001,Serie,France
TV_242010,Serie,China
TV_235355,Serie,South Korea
TV_261868,Serie,Japan
TV_284367,Serie,United Kingdom
TV_279134,Serie,United States of America
TV_283664,Serie,Japan
TV_283146,Serie,Denmark
TV_258764,Serie,South Korea
TV_228721,Serie,United States of America
TV_282633,Serie,United States of America
TV_283734,Serie,Egypt
TV_282252,Serie,United States of America
TV_250312,Serie,Argentina
TV_250312,Serie,United States of America
TV_283472,Serie,China
TV_281955,Serie,Thailand
TV_273981,Serie,Czech Republic
TV_279898,Serie,Japan
TV_284556,Serie,Germany
TV_278247,Serie,China
TV_280902,Serie,Slovakia
TV_231727,Serie,United Kingdom
TV_283862,Serie,Canada
TV_283357,Serie,South Korea
TV_252126,Serie,Egypt
TV_212766,Serie,Japan
TV_279043,Serie,Netherlands
TV_279908,Serie,Spain
TV_278454,Serie,Taiwan
TV_283609,Serie,India
TV_284717,Serie,Estonia
TV_284776,Serie,Poland
TV_233961,Serie,China
TV_284354,Serie,India
TV_281678,Serie,United States of America
TV_259622,Serie,France
TV_259622,Serie,Belgium
TV_247784,Serie,United States of America
TV_283305,Serie,Thailand
TV_281561,Serie,Canada
TV_281408,Serie,India
TV_280184,Serie,Germany
TV_280977,Serie,United States of America
TV_277881,Serie,Japan
TV_281067,Serie,Hong Kong
TV_256084,Serie,Germany
TV_285206,Serie,Kuwait
TV_285191,Serie,Egypt
TV_285162,Serie,Kuwait
TV_285161,Serie,Kuwait
TV_241279,Serie,Belgium
TV_241279,Serie,Netherlands
TV_283584,Serie,China
TV_280416,Serie,Argentina
TV_280416,Serie,Uruguay
TV_281654,Serie,Canada
TV_280774,Serie,Norway
TV_279111,Serie,Netherlands
TV_280892,Serie,Spain
TV_283765,Serie,China
TV_279897,Serie,Japan
TV_278401,Serie,China
TV_284440,Serie,South Korea
TV_282909,Serie,China
TV_236261,Serie,France
TV_236261,Serie,Belgium
TV_285012,Serie,Mexico
TV_261417,Serie,United States of America
TV_256949,Serie,Germany
TV_256949,Serie,Ireland
TV_256949,Serie,United Kingdom
TV_280889,Serie,India
TV_280757,Serie,Japan
TV_233221,Serie,South Korea
